zipcode,DealerName,Address,Link,city,state,county_name,Latitude,Longitude,IV_link
32308,Kraft Nissan,"3277 MAHAN DR, TALLAHASSEE, FL 32308",http://www.kraftnissan.com/,Tallahassee,FL,Leon County,NA,NA,http://www.kraftnissan.com/new-inventory/index.htm
32405,John Lee Nissan,"120 EAST 23RD ST, PANAMA CITY, FL 32405",http://www.johnleenissan.com,Panama City,FL,Bay County,NA,NA,http://www.johnleenissan.com/VehicleSearchResults?search=new
32446,Rahal-Miller Nissan,"4204 W LAFAYETTE STREET, MARIANNA, FL 32446",http://www.rahalnissan.com/,Marianna,FL,Jackson County,NA,NA,http://www.rahalnissan.com/VehicleSearchResults?search=new
32505,Sandy Sansing Nissan,"5705 PENSACOLA BLVD, PENSACOLA, FL 32505",http://www.sandysansingnissan.com/,Pensacola,FL,Escambia County,NA,NA,http://www.sandysansingnissan.com/search/new/tp/
32548,Lee Nissan,"235 MIRACLE STRIP PKWY SW, FORT WALTON BEACH, FL 32548",http://www.leenissanfwb.com,Fort Walton Beach,FL,Okaloosa County,NA,NA,http://www.leenissanfwb.com/inventory
32609,Gainesville Nissan,"3915 N MAIN ST, GAINESVILLE, FL 32609",http://www.gainesvillenissan.com/,Gainesville,FL,Alachua County,NA,NA,http://www.gainesvillenissan.com/searchnew.aspx
32720,Deland Nissan,"2600 S WOODLAND BLVD, DELAND, FL 32720",http://www.delandnissan.com/,Deland,FL,Volusia County,NA,NA,http://www.delandnissan.com/searchnew.aspx
32750,Bill Ray Nissan,"2724 N HIGHWAY 17/92, LONGWOOD, FL 32750",http://www.billraynissan.com/,Longwood,FL,Seminole County,NA,NA,http://www.billraynissan.com/New-Inventory.aspx
32780,Pat Fischer Nissan,"1128 S HOPKINS AVE, TITUSVILLE, FL 32780",http://www.patfischernissan.com/,Titusville,FL,Brevard County,NA,NA,http://www.patfischernissan.com/new-inventory/index.htm
32808,Reed Nissan,"3776 W COLONIAL DR, ORLANDO, FL 32808",http://reednissan.com/,Orlando,FL,Orange County,NA,NA,http://www.reednissan.com/search/new/tp/
32817,Sutherlin Nissan Orlando,"8125 EAST COLONIAL DR, ORLANDO, FL 32817",http://www.sutherlinnissanorlando.com,Orlando,FL,Orange County,NA,NA,http://www.sutherlinnissanorlando.com/VehicleSearchResults?search=new
32837,Universal Nissan,"12785 S ORANGE BLOSSOM TR, ORLANDO, FL 32837",http://www.universal-nissan.com/,Orlando,FL,Orange County,NA,NA,http://www.universal-nissan.com/new-inventory/index.htm
32901,Nissan Of Melbourne,"440 S HARBOR CITY BLVD, MELBOURNE, FL 32901",http://nissanofmelbourne.com/,Melbourne,FL,Brevard County,NA,NA,http://www.nissanofmelbourne.com/new-inventory/index.htm
32952,Mike Erdman Nissan,"445 E MERRITT ISLAND CSWY, MERRITT ISLAND, FL 32952",http://www.mikeerdmannissan.com,Merritt Island,FL,Brevard County,NA,NA,http://mikeerdmannissan.com/Inventory/new
32962,Sutherlin Nissan Vero Bch,"946 S US HIGHWAY 1, VERO BEACH, FL 32962",http://VERONISSAN.COM,Vero Beach,FL,Indian River County,NA,NA,http://www.veronissan.com/inventory
33024,Autonation Nissan Pembroke Pines,"8890 PINES BLVD, PEMBROKE PINES, FL 33024",http://www.maroonenissanofpembrokepines.com/,Hollywood,FL,Broward County,NA,NA,http://www.maroonenissanofpembrokepines.com/new-inventory/
33040,Niles Sales & Service,"3500 N ROOSEVELT BLVD, KEY WEST, FL 33040",http://www.nilesnissan.com/,Key West,FL,Monroe County,NA,NA,http://www.nilesnissan.com/inventory.aspx
33055,Palmetto57 Nissan,"16725 NW 57TH AVENUE, MIAMI, FL 33055",http://www.palmetto57nissan.com,Opa Locka,FL,Miami-Dade County,NA,NA,http://www.palmetto57nissan.com/new-inventory/index.htm
33062,Performance Nissan,"1345 S FEDERAL HIGHWAY, POMPANO BEACH, FL 33062",http://www.performance-nissan.com,Pompano Beach,FL,Broward County,NA,NA,http://www.performance-nissan.com/new-inventory/index.htm
33071,Coral Springs Nissan,"9350 W ATLANTIC BLVD, CORAL SPRINGS, FL 33071",http://www.coralspringsnissan.com/,Pompano Beach,FL,Broward County,NA,NA,http://www.coralspringsnissan.com/searchnew.aspx
33135,Autonation Nissan Miami,"3345 SW 8TH ST, MIAMI, FL 33135",http://www.maroonenissanofmiami.com/,Miami,FL,Miami-Dade County,NA,NA,http://www.maroonenissanofmiami.com/new-inventory/
33157,Autonation Nissan Kendall,"17305 S DIXIE HWY, PALMETTO BAY, FL 33157",http://www.maroonenissanofkendall.com/,Miami,FL,Miami-Dade County,NA,NA,http://www.maroonenissanofkendall.com/new-inventory/
33172,Bill Seidle's Nissan,"10500 NW 12TH ST, MIAMI, FL 33172",http://www.billseidlenissan.com/,Miami,FL,Miami-Dade County,NA,NA,http://www.billseidlenissan.com/searchnew.aspx
33316,Fort Lauderdale Nissan,"1051 S. FEDERAL HWY, FORT LAUDERDALE, FL 33316",http://ftlauderdalenissan.com,Fort Lauderdale,FL,Broward County,NA,NA,http://www.ftlauderdalenissan.com/inventory/newsearch/New/
33331,Weston Nissan,"3650 WESTON RD, DAVIE, FL 33331",http://www.WestonNissan.com,Fort Lauderdale,FL,Broward County,NA,NA,http://www.westonnissan.com/new-inventory/index.htm
33404,Napleton Nissan,"3870 BLUE HERON BLVD, RIVIERA BEACH, FL 33404",http://www.napletonnissan.com/,West Palm Beach,FL,Palm Beach County,NA,NA,http://www.napletonnissan.com/commercial-new-inventory/index.htm
33411,Royal Palm Nissan,"9405 SOUTHERN BLVD, ROYAL PALM BEACH, FL 33411",http://www.palmnissan.com,West Palm Beach,FL,Palm Beach County,NA,NA,http://www.palmnissan.com/new-cars.aspx
33483,Autonation Nissan Delray,"2200 S FEDERAL HWY, DELRAY BEACH, FL 33483",http://www.maroonenissanofdelray.com/,Delray Beach,FL,Palm Beach County,NA,NA,http://www.maroonenissanofdelray.com/new-inventory/
33544,Wesley Chapel Nissan,"28519 STATE ROAD 54, WESLEY CHAPEL, FL 33544",http://www.wesleychapelnissan.com/,Zephyrhills,FL,Pasco County,NA,NA,http://wesleychapelnissan.com/new-inventory/
33612,Ferman Nissan Of North Tampa,"11001 N. FLORIDA AVE, TAMPA, FL 33612",http://www.fermannissan.com,Tampa,FL,Hillsborough County,NA,NA,http://www.fermannissan.com/new-inventory/index.htm
33614,Courtesy Nissan Of Tampa,"3800 W HILLSBOROUGH AVE, TAMPA, FL 33614",http://courtesynissanoftampa.com,Tampa,FL,Hillsborough County,NA,NA,http://www.courtesynissanoftampa.com/new-inventory/index.htm
33619,Autonation Nissan Brandon,"9920 ADAMO DR, TAMPA, FL 33619",http://www.autowaynissanofbrandon.com/,Tampa,FL,Hillsborough County,NA,NA,http://www.autowaynissanofbrandon.com/new-inventory/
33714,Crown Nissan,"5151 34TH ST N, SAINT PETERSBURG, FL 33714",http://www.crownnissan.com/,Saint Petersburg,FL,Pinellas County,NA,NA,http://www.crownnissan.com/searchnew.aspx
33761,Lokey Nissan,"27758 US HIGHWAY 19 N, CLEARWATER, FL 33761",http://www.lokeynissan.com,Clearwater,FL,Pinellas County,NA,NA,http://www.lokeynissan.com/new-inventory/index.htm
33764,Autonation Nissan Clearwater,"15299 US HIGHWAY 19 N, CLEARWATER, FL 33764",http://www.autonationnissanclearwater.com,Clearwater,FL,Pinellas County,NA,NA,http://www.autonationnissanclearwater.com/new-inventory/index.htm
33805,Jenkins Nissan,"4401 STATE ROAD 33 N, LAKELAND, FL 33805",http://www.jenkinsnissan.com/,Lakeland,FL,Polk County,NA,NA,http://www.jenkinsnissan.com/new-inventory/
33870,Alan Jay Nissan,"1700 FLARE ROAD, SEBRING, FL 33870",http://www.alanjaynissanofsebring.com/,Sebring,FL,Highlands County,NA,NA,http://www.alanjaynissanofsebring.com/new-inventory/
33884,Hill Nissan,"6401 CYPRESS GARDENS BLVD, WINTER HAVEN, FL 33884",http://www.hillnissan.com/,Winter Haven,FL,Polk County,NA,NA,http://www.hillnissan.com/commercial-new-inventory/index.htm
33912,Sutherlin Nissan,"13985 S TAMIAMI TRL, FORT MYERS, FL 33912",http://www.sutherlinnissanftmyers.com/,Fort Myers,FL,Lee County,NA,NA,http://www.sutherlinnissanftmyers.com/new-vehicles/
33980,Harbor Nissan,"4336 TAMIAMI TRL, PORT CHARLOTTE, FL 33980",http://harbornissan.com/,Port Charlotte,FL,Charlotte County,NA,NA,http://www.harbornissan.com/inventory/newsearch/New/
34109,Naples Nissan,"3640 PINE RIDGE RD, NAPLES, FL 34109",http://www.naplesnissan.com,Naples,FL,Collier County,NA,NA,http://www.naplesnissan.com/searchnew.aspx
34207,Firkins Nissan,"1611 CORTEZ RD W, BRADENTON, FL 34207",http://www.firkinsnissan.com/,Bradenton,FL,Manatee County,NA,NA,http://www.firkinsnissan.com/new-inventory/index.htm
34239,Gettel Nissan Of Sarasota,"3530 BEE RIDGE RD, SARASOTA, FL 34239",http://www.gettelnissan.com,Sarasota,FL,Sarasota County,NA,NA,http://www.gettelnissan.com/inventory/view/New/
34285,Nissan Of Venice,"700 US HWY 41 BYPASS S., VENICE, FL 34285",http://nissanofvenice.com,Venice,FL,Sarasota County,NA,NA,http://www.nissanofvenice.com/new-inventory/index.htm
34448,Crystal Nissan,"937 S. SUNCOAST BLVD, HOMOSASSA, FL 34448",http://www.crystalnissan.com/,Homosassa,FL,Citrus County,NA,NA,http://www.crystalnissan.com/new-inventory/index.htm
34471,Pearson Nissan Of Ocala,"2060 SW COLLEGE RD, OCALA, FL 34471",http://www.pearsonnissanofocala.com,Ocala,FL,Marion County,NA,NA,http://pearsonnissanofocala.com/Ocala/For-Sale/New/
34652,New Port Richey Nissan,"3923 US HIGHWAY 19, NEW PORT RICHEY, FL 34652",http://www.nprnissan.com/index.htm,New Port Richey,FL,Pasco County,NA,NA,http://www.nprnissan.com/new-inventory/
34711,Reed Nissan Clermont,"16005 STATE RD 50, CLERMONT, FL 34711",http://reednissanclermont.com,Clermont,FL,Lake County,NA,NA,http://www.reednissanclermont.com/search/new/tp/
34788,Lake Nissan Sales,"10234 US HIGHWAY 441, LEESBURG, FL 34788",http://www.lakenissan.com/,Leesburg,FL,Lake County,NA,NA,http://www.lakenissan.com/inventory/view/New/
34982,Grieco Nissan,"4815 SOUTH US HIGHWAY #1, FORT PIERCE, FL 34982",http://www.fortpiercenissan.com,Fort Pierce,FL,St. Lucie County,NA,NA,http://www.fortpiercenissan.com/new-inventory/index.htm
34997,Wallace Nissan,"4313 S FEDERAL HWY, STUART, FL 34997",http://www.wallacenissanofstuart.net,Stuart,FL,Martin County,NA,NA,http://www.wallacenissanofstuart.net/VehicleSearchResults?search=new
35022,Moore Nissan,"5487 ACADEMY WAY, BESSEMER, AL 35022",http://www.moorenissan.net,Bessemer,AL,Jefferson County,NA,NA,http://www.moorenissan.net/new-inventory/index.htm
35046,Mckinnon Nissan,"135 PRICE DRIVE, CLANTON, AL 35046",http://www.mckinnonnissan.com,Clanton,AL,Chilton County,NA,NA,http://www.mckinnonnissan.com/searchnew.aspx
35055,Serra Visser Nissan,"1724 CHEROKEE AVE SW, CULLMAN, AL 35055",http://www.serravissernissan.com,Cullman,AL,Cullman County,NA,NA,http://www.serravissernissan.com/new-cars/
35150,Serra Nissan Of Sylacauga,"80 JAMES PAYTON BLVD, SYLACAUGA, AL 35150",http://serranissanofsylacauga.com,Sylacauga,AL,Talladega County,NA,NA,http://www.serranissanofsylacauga.com/VehicleSearchResults?search=new
35203,Jim Burke Nissan,"1300 3RD AVE N, BIRMINGHAM, AL 35203",http://www.jimburkenissancars.com/,Birmingham,AL,Jefferson County,NA,NA,http://www.jimburkenissancars.com/inventory
35215,Serra Nissan,"1500 CENTER POINT PKWY, BIRMINGHAM, AL 35215",http://www.serranissan.com,Birmingham,AL,Jefferson County,NA,NA,http://www.serranissan.com/new-cars/
35216,Benton Nissan Of Hoover,"1640 MONTGOMERY HWY, BIRMINGHAM, AL 35216",http://www.bentonnissanofhoover.com,Birmingham,AL,Jefferson County,NA,NA,http://www.bentonnissanofhoover.com/inventory
35405,Townsend Nissan,"2620 SKYLAND BLVD E, TUSCALOOSA, AL 35405",http://townsendnissan.com/,Tuscaloosa,AL,Tuscaloosa County,NA,NA,http://www.townsendnissan.com/new-inventory/index.htm
35601,Lynn Layton Cad-Nissan,"2402 HIGHWAY 31 S, DECATUR, AL 35601",http://nitra.nissandealer.com/lynn-layton/,Decatur,AL,Morgan County,NA,NA,http://nitra.nissandealer.com/lynn-layton/VehicleSearchResults?search=new
35630,Jerry Damson Nissan,"248 COX CREEK PKWY, FLORENCE, AL 35630",http://www.jerrydamsonnissan.com/,Florence,AL,Lauderdale County,NA,NA,http://www.jerrydamsonnissan.com/inventory/new-vehicles
35806,Landers Mclarty Nissan,"6520 UNIVERSITY DRIVE NW, HUNTSVILLE, AL 35806",http://www.landersmclartynissanhuntsville.com,Huntsville,AL,Madison County,NA,NA,http://www.landersmclartynissanhuntsville.com/new-inventory/
35901,Nissan Of Gadsden,"1701 RAINBOW DR, GADSDEN, AL 35901",http://www.nissanofgadsden.com,Gadsden,AL,Etowah County,NA,NA,http://www.nissanofgadsden.com/searchnew.aspx
35950,Nissan Of Albertville,"9736 US HIGHWAY 431, ALBERTVILLE, AL 35950",http://www.nissanofalbertville.com,Albertville,AL,Marshall County,NA,NA,http://www.nissanofalbertville.com/new-inventory/index.htm
36081,Troy Nissan,"110 U.S. 231 NORTH, TROY, AL 36081",http://www.troynissaninc.com/,Troy,AL,Pike County,NA,NA,http://www.troynissaninc.com/new-inventory/index.htm
36117,Jack Ingram Motors,"227 EASTERN BYP, MONTGOMERY, AL 36117",http://www.jackingramnissan.net/,Montgomery,AL,Montgomery County,NA,NA,http://www.jackingramnissan.net/VehicleSearchResults?search=new
36203,Benton Nissan,"1834 US HIGHWAY 78 E, OXFORD, AL 36203",http://www.bentonnissan.com,Anniston,AL,Calhoun County,NA,NA,http://www.bentonnissan.com/inventory
36305,Bondy's Nissan,"3693 W MAIN ST, DOTHAN, AL 36305",http://www.bondysnissan.com/,Dothan,AL,Houston County,NA,NA,http://www.bondysnissan.com/new-vehicles/
36330,Mitchell Nissan,"1640 E PARK AVE, ENTERPRISE, AL 36330",http://www.mitchellnissan.com,Enterprise,AL,Coffee County,NA,NA,http://www.mitchellnissan.com/inventory?type=new
36420,Massey Automotive,"600 W BYPASS, ANDALUSIA, AL 36420",http://www.masseyandalusia.com,Andalusia,AL,Covington County,NA,NA,http://www.masseyandalusia.com/VehicleSearchResults?search=new
36526,Chris Myers Nissan,"29788 FREDRICK BLVD, DAPHNE, AL 36526",http://www.chrismyersnissan.com/,Daphne,AL,Baldwin County,NA,NA,http://chrismyersnissan.com/inventory/view/New/
36606,Nissan Of Mobile,"1015 E I-65 SERVICE RD SO, MOBILE, AL 36606",http://www.patpecknissanmobile.com,Mobile,AL,Mobile County,NA,NA,http://www.patpecknissanmobile.com/new-inventory/index.htm
36830,Lynch Nissan / Auburn,"140 WEST CREEK PKWY, AUBURN, AL 36830",http://www.lynchnissanofauburn.com/,Auburn,AL,Lee County,NA,NA,http://www.lynchnissanofauburn.com/new-inventory.aspx
37043,Harold Mathews Nissan,"185 HIGHWAY 76, CLARKSVILLE, TN 37043",http://www.mathewsnissan.com,Clarksville,TN,Montgomery County,NA,NA,http://www.mathewsnissan.com/new-inventory/index.htm
37055,Victory Nissan West,"2219 HIGHWAY 46 SOUTH, DICKSON, TN 37055",http://www.victorynissanwest.com,Dickson,TN,Dickson County,NA,NA,http://www.victorynissanwest.com/new-inventory/index.htm
37066,Newton Nissan Of Gallatin,"1461 NASHVILLE PIKE, GALLATIN, TN 37066",http://www.newtonnissan.com,Gallatin,TN,Sumner County,NA,NA,http://www.newtonnissan.com/new-inventory/index.htm
37067,Nissan Of Cool Springs,"212 COMTIDE COURT, FRANKLIN, TN 37067",http://www.nissancoolsprings.com,Franklin,TN,Williamson County,NA,NA,http://nissancoolsprings.com/searchnew.aspx
37115,Nissan Of Rivergate,"1550 GALLATIN RD N, MADISON, TN 37115",http://www.nissanofrivergate.com,Madison,TN,Davidson County,NA,NA,http://www.nissanofrivergate.com/new-inventory/
37129,Nissan Of Murfreesboro,"814 MEMORIAL BLVD, MURFREESBORO, TN 37129",http://www.nissanofmurfreesboro.com/,Murfreesboro,TN,Rutherford County,NA,NA,http://www.nissanofmurfreesboro.com/inventory/view/New/
37160,Newton Nissan South,"2801 HIGHWAY 231 N, SHELBYVILLE, TN 37160",http://www.NewtonNissanSouth.com,Shelbyville,TN,Bedford County,NA,NA,http://www.newtonnissansouth.com/new-inventory/index.htm
37211,Action Nissan,"307 THOMPSON LN, NASHVILLE, TN 37211",http://www.actionnissan.com/,Nashville,TN,Davidson County,NA,NA,http://www.actionnissan.com/searchnew.aspx
37228,Downtown Nashville Nissan,"25 VANTAGE WAY, NASHVILLE, TN 37228",http://www.downtownnashvillenissan.com/,Nashville,TN,Davidson County,NA,NA,http://www.downtownnashvillenissan.com/searchnew.aspx
37355,John Roberts Nissan,"2747 HILLSBORO BLVD, MANCHESTER, TN 37355",http://www.robertsnissan.com/,Manchester,TN,Coffee County,NA,NA,http://www.robertsnissan.com/inventory/view/New/
37408,Mtn View Nissan,"2100 S. MARKET ST., CHATTANOOGA, TN 37408",http://www.mtnviewnissan.com/,Chattanooga,TN,Hamilton County,NA,NA,http://www.mtnviewnissan.com/new-inventory/
37421,Nissan Of Chattanooga East,"2121 CHAPMAN RD, CHATTANOOGA, TN 37421",http://nissanofchattanoogaeast.com,Chattanooga,TN,Hamilton County,NA,NA,http://www.nissanofchattanoogaeast.com/new-inventory/index.htm
37601,Tri-Cities Nissan,"3602 BRISTOL HWY, JOHNSON CITY, TN 37601",http://www.tricitiesnissan.com,Johnson City,TN,Washington County,NA,NA,http://www.tricitiesnissan.com/new-inventory/index.htm
37620,Bill Gatton Nissan,"235 CENTURY BLVD, BRISTOL, TN 37620",http://billgattonnissan.net/,Bristol,TN,Sullivan County,NA,NA,http://www.billgattonnissan.net/searchnew.aspx
37660,Wallace Nissan Oldsmobile,"2733 E STONE DR, KINGSPORT, TN 37660",http://www.wallacenissan.com/,Kingsport,TN,Sullivan County,NA,NA,http://www.wallacenissan.com/new-cars/
37701,Twin City Nissan,"3247 AIRPORT HWY, ALCOA, TN 37701",http://www.twincitynissan.com/,Alcoa,TN,Blount County,NA,NA,http://www.twincitynissan.com/VehicleSearchResults?search=new
37745,Bachman-Bernard Motors,"300 BACHMAN DR, GREENEVILLE, TN 37745",http://www.bachmanbernardnissan.com,Greeneville,TN,Greene County,NA,NA,http://www.bachmanbernardnissan.com/new-inventory/index.htm
37814,East Tennessee Nissan,"5496 W ANDREW JOHNSON HWY, MORRISTOWN, TN 37814",http://www.easttennesseenissan.com,Morristown,TN,Hamblen County,NA,NA,http://www.easttennesseenissan.com/new-inventory/index.htm
37830,Oak Ridge Nissan,"101 S ILLINOIS AVE, OAK RIDGE, TN 37830",http://www.oakridgenissan.com/,Oak Ridge,TN,Anderson County,NA,NA,http://www.oakridgenissan.com/new-inventory/index.htm
37912,Fenton Nissan Of Knoxville,"4515 CLINTON HIGHWAY, KNOXVILLE, TN 37912",http://www.fentonnissanofknoxville.com,Knoxville,TN,Knox County,NA,NA,http://www.fentonnissanofknoxville.com/web/inventory/All_years/Nissan/All_models/All_body_types/new/
37919,Ted Russell Nissan,"8565 KINGSTON PIKE, KNOXVILLE, TN 37919",http://www.tedrussellnissan.com/,Knoxville,TN,Knox County,NA,NA,http://www.tedrussellnissan.com/searchnew.aspx
38024,Rick Hill Nissan,"2700 PARR AVE, DYERSBURG, TN 38024",http://www.rickhillnissan.com/,Dyersburg,TN,Dyer County,NA,NA,http://www.rickhillnissan.com/new.inventory.php
38125,Autonation Nissan Memphis,"4140 HACKS CROSS ROAD, MEMPHIS, TN 38125",http://www.dobbsnissan.com/,Memphis,TN,Shelby County,NA,NA,http://www.dobbsnissan.com/new-inventory/
38128,Jim Keras Nissan,"2080 COVINGTON PIKE, MEMPHIS, TN 38128",http://www.jimkerasnissan.com,Memphis,TN,Shelby County,NA,NA,http://www.jimkerasnissan.com/new-inventory/index.htm
38133,Wolfchase Nissan,"2956 N GERMANTOWN RD, BARTLETT, TN 38133",http://www.wolfchasenissan.com/,Memphis,TN,Shelby County,NA,NA,http://wolfchasenissan.com/New-Inventory
38237,Weakley County Mtrs,"841 N LINDELL ST, MARTIN, TN 38237",http://www.weakleycomotors.net/,Martin,TN,Weakley County,NA,NA,http://www.weakleycomotors.net/VehicleSearchResults?&search=new
38242,Premier Nissan,"300 HIGHWAY 77, PARIS, TN 38242",http://www.premiernissan.us/,Paris,TN,Henry County,NA,NA,http://www.premiernissan.us/new-inventory
38305,Carlock Nissan Of Jackson,"495 VANN DR, JACKSON, TN 38305",http://www.carlocknissanofjackson.com/,Jackson,TN,Madison County,NA,NA,http://www.carlocknissanofjackson.com/new-inventory/
38372,Jones Motor,"1260 WAYNE RD, SAVANNAH, TN 38372",http://www.jonesmotorconissan.com/,Savannah,TN,Hardin County,NA,NA,http://www.jonesmotorconissan.com/VehicleSearchResults?search=new
38401,Barr Motor Company,"1510 NASHVILLE HIGHWAY, COLUMBIA, TN 38401",http://www.barrnissan.com,Columbia,TN,Maury County,NA,NA,http://www.barrnissan.com/search/new/tp/
38501,Nissan Of Cookeville,"501 NEAL STREET, COOKEVILLE, TN 38501",http://www.nissanofcookeville.com,Cookeville,TN,Putnam County,NA,NA,http://www.nissanofcookeville.com/searchnew.aspx
38655,Chandler Nissan,"479 HIGHWAY 6 W, OXFORD, MS 38655",http://www.chandlernissan.com/,Oxford,MS,Lafayette County,NA,NA,http://www.chandlernissan.com/inventory/newsearch/New//Model/Maxima/
38671,Landers Nissan,"371 GOODMAN RD, SOUTHAVEN, MS 38671",http://www.landersnissan.com,Southaven,MS,DeSoto County,NA,NA,http://www.landersnissan.com/new-inventory/
38703,James Ceranti Nissan,"3130 HIGHWAY 82 E, GREENVILLE, MS 38703",http://jamescerantinissan.net,Greenville,MS,Washington County,NA,NA,http://jamescerantinissan.net/New-Inventory.aspx
38804,Carlock Nissan Of Tupelo,"3969 N GLOSTER ST, TUPELO, MS 38804",http://www.carlocknissanoftupelo.com/,Tupelo,MS,Lee County,NA,NA,http://www.carlocknissanoftupelo.com/new-inventory/
38834,Brose Auto-Plex,"813 S PARKWAY ST, CORINTH, MS 38834",http://WWW.BROSEAUTOPLEX.COM,Corinth,MS,Alcorn County,NA,NA,http://brosenissan.com/Memphis-TN-Nashville-TN/For-Sale/New/
